,researcher_id,document-count,eid,orcid,name,subject-area
202,16038681800,4,9-s2.0-16038681800,,Burgos José Ignacio,"['Computer Science (all)', 'Mathematics (all)']"
203,16038926600,14,9-s2.0-16038926600,,Almorox-González Pablo,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
204,16042712600,24,9-s2.0-16042712600,,Jiménez Ángel Cosme,"['Energy (all)', 'Engineering (all)', 'Environmental Science (all)']"
205,16053041600,21,9-s2.0-16053041600,0000-0002-9794-1450,Moreno-Risueño Miguel Ángel,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Multidisciplinary']"
206,16053159500,17,9-s2.0-16053159500,,Sanz-Feito Javier,"['Engineering (all)', 'Energy (all)', 'Physics and Astronomy (all)']"
207,16067472800,1,9-s2.0-16067472800,,Patiño Esther,[]
208,16068769600,14,9-s2.0-16068769600,0000-0002-8568-6931,Fox Daniel J. F.,"['Mathematics (all)', 'Physics and Astronomy (all)', 'Social Sciences (all)']"
209,16069304600,57,9-s2.0-16069304600,0000-0003-2284-0927,Oliva Eduardo,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
210,16174738100,55,9-s2.0-16174738100,0000-0003-1551-4613,Fico Giuseppe,"['Engineering (all)', 'Medicine (all)', 'Computer Science (all)']"
211,16174932200,13,9-s2.0-16174932200,,Echeverría Pedro,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
212,16175133600,9,9-s2.0-16175133600,,Godino Juan I.,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
213,16175163600,10,9-s2.0-16175163600,,Del Pozo-Guerrero Francisco,"['Materials Science (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
214,16202256700,32,9-s2.0-16202256700,0000-0002-7592-2152,Espejo Serrano Rafael,"['Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)', 'Environmental Science (all)']"
215,16203617100,10,9-s2.0-16203617100,,Martínez-Pulgarín Susana,"['Veterinary (all)', 'Immunology and Microbiology (all)', 'Chemical Engineering (all)']"
216,16218177600,2,9-s2.0-16218177600,,Campos J. M.,"['Engineering (all)', 'Mathematics (all)', 'Materials Science (all)']"
217,16230097600,19,9-s2.0-16230097600,0000-0003-3474-9784,Ferre Xavier,"['Computer Science (all)', 'Mathematics (all)', 'Social Sciences (all)']"
218,16230158700,18,9-s2.0-16230158700,,Iglesias Josué,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
219,16230442000,1,9-s2.0-16230442000,,Mendoza-Condori V. H.,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Medicine (all)']"
220,16234192700,1,9-s2.0-16234192700,,Mascarell Borja,"['Engineering (all)', 'Computer Science (all)']"
221,16234939000,3,9-s2.0-16234939000,,Santiago Miguel A.,"['Computer Science (all)', 'Engineering (all)']"
222,16241083000,24,9-s2.0-16241083000,,Bellido Luis,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
223,16242408400,7,9-s2.0-16242408400,,Sotés Vicente,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Chemical Engineering (all)']"
224,16245144100,1,9-s2.0-16245144100,,Kindelán Echevarria P.,"['Earth and Planetary Sciences (all)', 'Materials Science (all)']"
225,16301688600,23,9-s2.0-16301688600,,Rojo Francisco Javier,"['Engineering (all)', 'Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
226,16303056800,34,9-s2.0-16303056800,,Albers Ulrike,"['Medicine (all)', 'Nursing (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
227,16303328700,2,9-s2.0-16303328700,,Alder Monika,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)']"
228,16303918300,2,9-s2.0-16303918300,,Fernández-Carrión Quero S.,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Chemical Engineering (all)']"
229,16304167300,2,9-s2.0-16304167300,,López Álvarez J. V.,"['Environmental Science (all)', 'Chemical Engineering (all)', 'Earth and Planetary Sciences (all)']"
230,16304313600,2,9-s2.0-16304313600,,Jiménez Del Valle A.,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Chemical Engineering (all)']"
231,16309440200,12,9-s2.0-16309440200,,García-Martos Carolina,"['Energy (all)', 'Mathematics (all)', 'Engineering (all)']"
232,16309662500,3,9-s2.0-16309662500,,Gómez-Del-Campo María,[]
233,16311280900,16,9-s2.0-16311280900,,Tremps Enrique,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
234,16311666200,2,9-s2.0-16311666200,,Carballo Rubén Barakat,"['Medicine (all)', 'Nursing (all)']"
235,16311876200,2,9-s2.0-16311876200,,Cabrero Marta Rodriguez,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
236,16313465000,18,9-s2.0-16313465000,,Olarrea José,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
237,16314727100,2,9-s2.0-16314727100,,Aldama Igone Urdampilleta,"['Earth and Planetary Sciences (all)', 'Engineering (all)']"
238,16315612700,4,9-s2.0-16315612700,,García Inés Fuente,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Immunology and Microbiology (all)']"
239,16315846300,3,9-s2.0-16315846300,,Haro Mercedes Ruiz,"['Engineering (all)', 'Earth and Planetary Sciences (all)']"
240,16316956400,2,9-s2.0-16316956400,,Mateos Teresa,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Engineering (all)']"
241,16318916500,51,9-s2.0-16318916500,0000-0003-3738-7643,Munoz-Guijosa J. M.,"['Engineering (all)', 'Materials Science (all)', 'Computer Science (all)']"
242,16319177900,73,9-s2.0-16319177900,,Lantada Andrés Díaz,"['Engineering (all)', 'Physics and Astronomy (all)', 'Social Sciences (all)']"
243,16319401300,22,9-s2.0-16319401300,,Muñoz Sanz José Luis,"['Engineering (all)', 'Arts and Humanities (all)', 'Materials Science (all)']"
244,16320318900,4,9-s2.0-16320318900,,Yustos Héctor Lorenzo,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
245,16401639400,43,9-s2.0-16401639400,0000-0003-1699-7389,de Arcas G.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Energy (all)']"
246,16417508200,34,9-s2.0-16417508200,,Mediero Luis,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Engineering (all)']"
247,16417680000,2,9-s2.0-16417680000,,Torrealba M.,"['Engineering (all)', 'Materials Science (all)', 'Chemical Engineering (all)']"
248,16418124900,15,9-s2.0-16418124900,,Veganzones Carlos,"['Engineering (all)', 'Energy (all)', 'Social Sciences (all)']"
249,16421048200,8,9-s2.0-16421048200,,Martínez Ernesto M.,"['Chemistry (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Chemical Engineering (all)']"
250,16480594300,2,9-s2.0-16480594300,,Linares B.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Materials Science (all)']"
251,16481565300,5,9-s2.0-16481565300,,Souto Antonio,"['Engineering (all)', 'Computer Science (all)', 'Energy (all)']"
252,16481786300,70,9-s2.0-16481786300,,VELAZQUEZ LOPEZ ANGEL,"['Engineering (all)', 'Physics and Astronomy (all)', 'Chemical Engineering (all)']"
253,16486882700,1,9-s2.0-16486882700,,de Bertalmio Mirta Barate,[]
254,16506367600,23,9-s2.0-16506367600,0000-0002-3545-987X,Diaz-Mendoza Mercedes,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Chemistry (all)']"
255,16513004900,2,9-s2.0-16513004900,,Goded F.,[]
256,16550558200,2,9-s2.0-16550558200,,Patĩo-Martínez Marta,[]
257,16550958000,2,9-s2.0-16550958000,,Salas Jorge,[]
258,16552888700,6,9-s2.0-16552888700,,Orive. Alberto Camarero,"['Environmental Science (all)', 'Engineering (all)']"
259,16555569900,13,9-s2.0-16555569900,,Litago Javier J.,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
260,16633750600,120,9-s2.0-16633750600,0000-0002-6384-6922,Alonso José Ignacio Fernndez,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
261,16643791700,3,9-s2.0-16643791700,,Stetter B.,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
262,16644006800,1,9-s2.0-16644006800,,San Jos Roberto,[]
263,16645643200,10,9-s2.0-16645643200,,Demuynck Olivier,"['Computer Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
264,16645712400,1,9-s2.0-16645712400,,Delgado S. G.,"['Earth and Planetary Sciences (all)', 'Engineering (all)']"
265,16679730000,24,9-s2.0-16679730000,0000-0002-8327-6090,Ridruejo Álvaro,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
266,16686341300,11,9-s2.0-16686341300,,González-Partida José Tomás,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
267,16743507100,3,9-s2.0-16743507100,,Fernández-Yuste José A.,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
268,16745344000,35,9-s2.0-16745344000,0000-0001-9237-4146,Marchamalo Miguel,"['Environmental Science (all)', 'Engineering (all)', 'Earth and Planetary Sciences (all)']"
269,17345335200,23,9-s2.0-17345335200,0000-0002-6245-0088,Capitán José A.,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
270,17346409900,2,9-s2.0-17346409900,,Moreno A.,"['Medicine (all)', 'Chemical Engineering (all)']"
271,17346958700,8,9-s2.0-17346958700,0000-0002-1801-4131,Raddatz N.,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Medicine (all)']"
272,17347009000,24,9-s2.0-17347009000,,Zanardini Damiano,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
273,17433423900,2,9-s2.0-17433423900,,Álvarez-Santos Ramiro,"['Engineering (all)', 'Social Sciences (all)']"
274,17433590100,60,9-s2.0-17433590100,0000-0002-9406-6726,Benavent Amadeo,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Computer Science (all)']"
275,17435192100,2,9-s2.0-17435192100,,Mateos L. Montenegro,"['Earth and Planetary Sciences (all)', 'Chemical Engineering (all)']"
276,17436690300,13,9-s2.0-17436690300,,Zapico Augusto G.,"['Medicine (all)', 'Health Professions  (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
277,18036759900,2,9-s2.0-18036759900,,Cabrerizo Sergio Dominguez,"['Computer Science (all)', 'Engineering (all)']"
278,18036965700,4,9-s2.0-18036965700,,Doménech-Manteca Gúmer F.,[]
279,18037177000,3,9-s2.0-18037177000,,Giralda C. G.,"['Physics and Astronomy (all)', 'Mathematics (all)']"
280,18037399800,31,9-s2.0-18037399800,0000-0003-1944-1888,Génova Mar M.,"['Earth and Planetary Sciences (all)', 'Agricultural and Biological Sciences (all)', 'Environmental Science (all)']"
281,18037497200,3,9-s2.0-18037497200,,Manteca-Diego C.,"['Chemistry (all)', 'Physics and Astronomy (all)']"
282,18038355800,2,9-s2.0-18038355800,,Riesgo I.,[]
283,18038614800,2,9-s2.0-18038614800,,Wandelmer Jose San Pedro,"['Engineering (all)', 'Computer Science (all)']"
284,18333647800,10,9-s2.0-18333647800,,Blanco-Martín Elena,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Engineering (all)']"
285,18434083400,51,9-s2.0-18434083400,,Iordǎchescu Dǎnuţ,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
286,18436159300,3,9-s2.0-18436159300,,Castillo-Rubio Carlos F.,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
287,18436719300,2,9-s2.0-18436719300,,García-Díaz Ricardo,"['Environmental Science (all)', 'Engineering (all)']"
288,18837150600,4,9-s2.0-18837150600,,Núñez Jorge Garzón,"['Engineering (all)', 'Computer Science (all)', 'Social Sciences (all)']"
289,18933703500,2,9-s2.0-18933703500,,Castedo Pedro Luis,"['Computer Science (all)', 'Engineering (all)']"
290,18936985900,21,9-s2.0-18936985900,0000-0001-6652-0090,Sánchez-Urán Miguel A.,"['Engineering (all)', 'Energy (all)', 'Computer Science (all)']"
291,19337337900,42,9-s2.0-19337337900,0000-0003-0970-0452,Pavón Ignacio,"['Physics and Astronomy (all)', 'Engineering (all)', 'Social Sciences (all)']"
292,19639015600,8,9-s2.0-19639015600,,Sánchez-Torrubia M. Gloria,"['Computer Science (all)', 'Social Sciences (all)', 'Mathematics (all)']"
293,19639375700,3,9-s2.0-19639375700,,Villazon Boris,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
294,19639658500,21,9-s2.0-19639658500,,Torres-Blanc Carmen,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
295,19639694600,3,9-s2.0-19639694600,,Grande M. A.,[]
296,19640502100,10,9-s2.0-19640502100,,Lantarón Sagrario,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
297,19933660000,33,9-s2.0-19933660000,0000-0003-1519-0444,Ferrer Esteban,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
298,20336747400,12,9-s2.0-20336747400,,Campos-Izquierdo Antonio,"['Social Sciences (all)', 'Health Professions  (all)', 'Medicine (all)']"
299,20434232000,2,9-s2.0-20434232000,,Martínez Del Castillo Jesús,"['Medicine (all)', 'Social Sciences (all)', 'Health Professions  (all)']"
300,21734026500,15,9-s2.0-21734026500,0000-0002-8702-1001,Demuez Marie,"['Biochemistry, Genetics and Molecular Biology (all)', 'Immunology and Microbiology (all)', 'Chemical Engineering (all)']"
301,21734362500,10,9-s2.0-21734362500,,González-Alvarado J. M.,[]
302,21734940900,7,9-s2.0-21734940900,,Meléndez-Ortega Agustín,"['Medicine (all)', 'Health Professions  (all)']"
303,21741199900,7,9-s2.0-21741199900,,Otero Pastor Isabel,"['Environmental Science (all)', 'Energy (all)', 'Social Sciences (all)']"
304,21742114500,26,9-s2.0-21742114500,,del Río David,"['Medicine (all)', 'Psychology (all)', 'Neuroscience (all)']"
305,21744201100,4,9-s2.0-21744201100,,Wiguna Wiratna Sari,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
306,21833848000,38,9-s2.0-21833848000,,García-Herranz Nuria,"['Energy (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
307,21834390300,2,9-s2.0-21834390300,,Matev Vladimir,"['Computer Science (all)', 'Engineering (all)', 'Materials Science (all)']"
308,21933887600,7,9-s2.0-21933887600,,Cordente-Martínez Carlos Alberto,"['Physics and Astronomy (all)', 'Medicine (all)', 'Mathematics (all)']"
309,21934685500,35,9-s2.0-21934685500,0000-0002-9806-2925,Sillero Quintana Manuel,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Health Professions  (all)']"
310,22033559800,24,9-s2.0-22033559800,,Barbero-Liñán María,"['Mathematics (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
311,22133515400,17,9-s2.0-22133515400,,Centeno Ana,"['Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)', 'Environmental Science (all)']"
312,22134020700,46,9-s2.0-22134020700,,Díaz Marcos,"['Materials Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
313,22134571500,7,9-s2.0-22134571500,,Junquera Pedro,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Engineering (all)']"
314,22135656900,14,9-s2.0-22135656900,,Marí-Buyé Núria,"['Biochemistry, Genetics and Molecular Biology (all)', 'Materials Science (all)', 'Engineering (all)']"
315,22136033700,11,9-s2.0-22136033700,0000-0003-3758-5236,Rodríguez-Antón Luis Miguel,"['Energy (all)', 'Chemistry (all)', 'Chemical Engineering (all)']"
316,22136465600,7,9-s2.0-22136465600,,Sánchez-de-Miguel Patricia,"['Agricultural and Biological Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
317,22233434300,9,9-s2.0-22233434300,,Cascajo Rocío,"['Social Sciences (all)', 'Engineering (all)', 'Decision Sciences (all)']"
318,22234354300,7,9-s2.0-22234354300,,Gámez L.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Energy (all)']"
319,22333404500,2,9-s2.0-22333404500,,Del Socorro Bernardos Ma,[]
320,22333507400,15,9-s2.0-22333507400,,Doḿinguez Sergio,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
321,22333509000,9,9-s2.0-22333509000,,De Lope Javier,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
322,22333678400,3,9-s2.0-22333678400,,Biarge María Victoria Rodellar,"['Mathematics (all)', 'Computer Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
323,22333704900,38,9-s2.0-22333704900,0000-0002-2364-7312,Arroyo Fernando,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
324,22333910200,3,9-s2.0-22333910200,,González-Careaga Rafaela,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
325,22334331500,22,9-s2.0-22334331500,,Herranz Ángel,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
326,22433366800,4,9-s2.0-22433366800,,Muñoz-Hernandez Susana,"['Computer Science (all)', 'Chemical Engineering (all)', 'Mathematics (all)']"
327,22433515100,24,9-s2.0-22433515100,0000-0001-5878-8521,Rico Mariano,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
328,22433736000,6,9-s2.0-22433736000,,Luengo Carmen,"['Mathematics (all)', 'Computer Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
329,22433768100,31,9-s2.0-22433768100,,Mariño Julio,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
330,22433820400,1,9-s2.0-22433820400,,Priego Raul,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
331,22633692900,26,9-s2.0-22633692900,0000-0001-5964-3818,Datas Alejandro,"['Materials Science (all)', 'Energy (all)', 'Engineering (all)']"
332,22633950900,61,9-s2.0-22633950900,,Holgado Miguel,"['Materials Science (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
333,22635133100,9,9-s2.0-22635133100,,Malo Javier,"['Physics and Astronomy (all)', 'Engineering (all)', 'Materials Science (all)']"
